Trying 192.168.0.22...
Connected to graspr.
Escape character is '^]'.
START OF RUN:
1411434538163,channel 14,15,16,DEC(14),DEC(15),DEC(16)
1411434521987,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434521989,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434521991,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434521992,0001101100110101,0000000000000000,0000000000000000,6965,0,0
1411434521994,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434521995,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434521997,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434521999,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434522000,0001101011111111,0000000000000000,0000000000000000,6911,0,0
1411434522002,0001101100101010,0000000000000000,0000000000000000,6954,0,0
1411434522004,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434522005,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434522007,0001101100110111,0000000000000000,0000000000000000,6967,0,0
1411434522009,0001101011110011,0000000000000000,0000000000000000,6899,0,0
1411434522010,0001101100000000,0000000000000000,0000000000000000,6912,0,0
1411434522012,0001101011111100,0000000000000000,0000000000000000,6908,0,0
1411434522014,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434522015,0001101010110010,0000000000000000,0000000000000000,6834,0,0
1411434522017,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434522019,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434522020,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434522022,0001101100111101,0000000000000000,0000000000000000,6973,0,0
1411434522024,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434522025,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434522027,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434522028,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434522030,0001101101101010,0000000000000000,0000000000000000,7018,0,0
1411434522032,0001101010110101,0000000000000000,0000000000000000,6837,0,0
1411434522033,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434522035,0001101100111000,0000000000000000,0000000000000000,6968,0,0
1411434522037,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434522038,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434522040,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434522042,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434522043,0001101101001010,0000000000000000,0000000000000000,6986,0,0
1411434522045,0001101101011011,0000000000000000,0000000000000000,7003,0,0
1411434522047,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434522048,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434522050,0001101101000110,0000000000000000,0000000000000000,6982,0,0
1411434522052,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434522053,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434522055,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434522057,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434522058,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434522060,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434522062,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434522063,0001101100000000,0000000000000000,0000000000000000,6912,0,0
1411434522065,0001101100101011,0000000000000000,0000000000000000,6955,0,0
1411434522066,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434522068,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434522070,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434522072,0001101100111001,0000000000000000,0000000000000000,6969,0,0
1411434522073,0001101010000011,0000000000000000,0000000000000000,6787,0,0
1411434522075,0001101100101111,0000000000000000,0000000000000000,6959,0,0
1411434522076,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434522078,0001101100111111,0000000000000000,0000000000000000,6975,0,0
1411434522080,0001101100111011,0000000000000000,0000000000000000,6971,0,0
1411434522082,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434522084,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434522087,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434522089,0001101100101000,0000000000000000,0000000000000000,6952,0,0
1411434522091,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434522092,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434522094,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434522096,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434522097,0001101101101110,0000000000000000,0000000000000000,7022,0,0
1411434522099,0001101100000100,0000000000000000,0000000000000000,6916,0,0
1411434522101,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434522103,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434522104,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434522106,0001101100101110,0000000000000000,0000000000000000,6958,0,0
1411434522107,0001101100110101,0000000000000000,0000000000000000,6965,0,0
1411434522109,0001101100110111,0000000000000000,0000000000000000,6967,0,0
1411434522111,0001101100100110,0000000000000000,0000000000000000,6950,0,0
1411434522112,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434522114,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434522116,0001101100101111,0000000000000000,0000000000000000,6959,0,0
1411434522117,0001101100000000,0000000000000000,0000000000000000,6912,0,0
1411434522119,0001101011111100,0000000000000000,0000000000000000,6908,0,0
1411434522121,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434522122,0001101100101011,0000000000000000,0000000000000000,6955,0,0
1411434522124,0001101011101100,0000000000000000,0000000000000000,6892,0,0
1411434522126,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434522127,0001101100101111,0000000000000000,0000000000000000,6959,0,0
1411434522129,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434522131,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434522132,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434522134,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434522136,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434522137,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434522139,0001101011011000,0000000000000000,0000000000000000,6872,0,0
1411434522141,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434522142,0001101100100101,0000000000000000,0000000000000000,6949,0,0
1411434522144,0001101100110010,0000000000000000,0000000000000000,6962,0,0
1411434522146,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434522147,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434522149,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434522151,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434522152,0001101100000110,0000000000000000,0000000000000000,6918,0,0
1411434522154,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434522156,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434522157,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434522159,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434522161,0001101100100101,0000000000000000,0000000000000000,6949,0,0
1411434522162,0001101010111110,0000000000000000,0000000000000000,6846,0,0
1411434522164,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434522166,0001101100101100,0000000000000000,0000000000000000,6956,0,0
1411434522167,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434522169,0001101100100101,0000000000000000,0000000000000000,6949,0,0
1411434522171,0001101100111000,0000000000000000,0000000000000000,6968,0,0
1411434522172,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434522174,0001101011010101,0000000000000000,0000000000000000,6869,0,0
1411434522176,0001101101111101,0000000000000000,0000000000000000,7037,0,0
1411434522177,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434522179,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434522181,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434522183,0001101101101101,0000000000000000,0000000000000000,7021,0,0
1411434522185,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434522187,0001101101101100,0000000000000000,0000000000000000,7020,0,0
1411434522189,0001101101110000,0000000000000000,0000000000000000,7024,0,0
1411434522190,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434522192,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434522194,0001101101001000,0000000000000000,0000000000000000,6984,0,0
1411434522195,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434522197,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434522199,0001101010011111,0000000000000000,0000000000000000,6815,0,0
1411434522201,0001101100110111,0000000000000000,0000000000000000,6967,0,0
1411434522202,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434522204,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434522206,0001101010101111,0000000000000000,0000000000000000,6831,0,0
1411434522207,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434522209,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434522211,0001101011100000,0000000000000000,0000000000000000,6880,0,0
1411434522212,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434522214,0001101100100010,0000000000000000,0000000000000000,6946,0,0
1411434522216,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434522217,0001101101001000,0000000000000000,0000000000000000,6984,0,0
1411434522219,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434522221,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434522222,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434522224,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434522225,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434522227,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434522229,0001101101011010,0000000000000000,0000000000000000,7002,0,0
1411434522230,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434522232,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434522234,0001101011101110,0000000000000000,0000000000000000,6894,0,0
1411434522235,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434522237,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434522239,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434522240,0001101101110110,0000000000000000,0000000000000000,7030,0,0
1411434522242,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434522244,0001101100101010,0000000000000000,0000000000000000,6954,0,0
1411434522245,0001101100011101,0000000000000000,0000000000000000,6941,0,0
1411434522247,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434522249,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434522250,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434522252,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434522254,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434522255,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434522257,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434522259,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434522260,0001101011101100,0000000000000000,0000000000000000,6892,0,0
1411434522262,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434522264,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434522265,0001101010000101,0000000000000000,0000000000000000,6789,0,0
1411434522267,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434522268,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434522270,0001101011001010,0000000000000000,0000000000000000,6858,0,0
1411434522272,0001101101011011,0000000000000000,0000000000000000,7003,0,0
1411434522273,0001101100111011,0000000000000000,0000000000000000,6971,0,0
1411434522275,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434522277,0001101011101110,0000000000000000,0000000000000000,6894,0,0
1411434522278,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434522280,0001101011000010,0000000000000000,0000000000000000,6850,0,0
1411434522282,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434522285,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434522287,0001101010010101,0000000000000000,0000000000000000,6805,0,0
1411434522288,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434522290,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434522292,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434522293,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434522295,0001101010010101,0000000000000000,0000000000000000,6805,0,0
1411434522297,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434522298,0001101011000110,0000000000000000,0000000000000000,6854,0,0
1411434522300,0001101101010111,0000000000000000,0000000000000000,6999,0,0
1411434522302,0001101011110001,0000000000000000,0000000000000000,6897,0,0
1411434522303,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434522305,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434522306,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434522308,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434522310,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434522312,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434522313,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434522315,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434522316,0001101100111011,0000000000000000,0000000000000000,6971,0,0
1411434522318,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434522320,0001101100101110,0000000000000000,0000000000000000,6958,0,0
1411434522321,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434522323,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434522325,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434522326,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434522328,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434522330,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434522331,0001101100110101,0000000000000000,0000000000000000,6965,0,0
1411434522333,0001101100011101,0000000000000000,0000000000000000,6941,0,0
